College Code,College Name,College Type,Choice Code,Course Name,Stage,Category,Number,Percent,Year
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Un-Aided,615624510,Computer Engineering,Stage-I,GOBC,2875,87.77,2024
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Un-Aided,615624510,Computer Engineering,Stage-I,LOPEN,1968,89.2,2024
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Un-Aided,615624510,Computer Engineering,Stage-I,LST,37065,66.59,2024
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Un-Aided,615624510,Computer Engineering,Stage-I,LNTB,4946,85.31,2024
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Un-Aided,615624510,Computer Engineering,Stage-I,PWD-O,13485,79.0,2024
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Un-Aided,615624510,Computer Engineering,Stage-I,EWS,2089,88.97,2024
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Un-Aided,615624610,Information Technology,Stage-I,GOPEN,2805,87.88,2024
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Un-Aided,615624610,Information Technology,Stage-I,GSC,6965,83.49,2024
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Un-Aided,615624610,Information Technology,Stage-I,GOBC,2896,87.74,2024
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Un-Aided,615624610,Information Technology,Stage-I,LOBC,2889,87.75,2024
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Un-Aided,615624610,Information Technology,Stage-I,EWS,2610,88.13,2024
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Un-Aided,615629310,Electrical Engineering,Stage-I,GOPEN,6441,83.94,2024
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Un-Aided,615629310,Electrical Engineering,Stage-I,GSC,11127,80.44,2024
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Un-Aided,615629310,Electrical Engineering,Stage-I,GST,34936,68.17,2024
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Un-Aided,615629310,Electrical Engineering,Stage-I,GNTC,7535,83.0,2024
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Un-Aided,615629310,Electrical Engineering,Stage-I,GOBC,6996,83.44,2024
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Un-Aided,615629310,Electrical Engineering,Stage-I,LOPEN,3835,86.5,2024
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Un-Aided,615629310,Electrical Engineering,Stage-I,LSC,12616,79.5,2024
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Un-Aided,615629310,Electrical Engineering,Stage-I,LOBC,6992,83.44,2024
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Un-Aided,615629310,Electrical Engineering,Stage-I,EWS,4268,86.0,2024
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Un-Aided,615637210,Electronics and Telecommunication Engg,Stage-I,GOPEN,7431,83.07,2024
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Un-Aided,615637210,Electronics and Telecommunication Engg,Stage-I,GSC,13950,78.71,2024
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Un-Aided,615637210,Electronics and Telecommunication Engg,Stage-I,GNTB,13457,79.0,2024
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Un-Aided,615637210,Electronics and Telecommunication Engg,Stage-I,GNTC,9765,81.35,2024
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Un-Aided,615637210,Electronics and Telecommunication Engg,Stage-I,GOBC,7495,83.01,2024
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Un-Aided,615637210,Electronics and Telecommunication Engg,Stage-I,LOPEN,3246,87.23,2024
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Un-Aided,615637210,Electronics and Telecommunication Engg,Stage-I,LSC,18844,76.12,2024
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Un-Aided,615637210,Electronics and Telecommunication Engg,Stage-I,LOBC,6056,84.29,2024
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Un-Aided,615637210,Electronics and Telecommunication Engg,Stage-I,EWS,6978,83.47,2024
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Un-Aided,615661210,Mechanical Engineering,Stage-I,GOPEN,15251,77.95,2024
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Un-Aided,615661210,Mechanical Engineering,Stage-I,GSC,26799,72.47,2024
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Un-Aided,615661210,Mechanical Engineering,Stage-I,GNTA,33883,68.81,2024
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Un-Aided,615661210,Mechanical Engineering,Stage-I,GNTD,26713,72.51,2024
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Un-Aided,615661210,Mechanical Engineering,Stage-I,GOBC,21503,75.0,2024
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Un-Aided,615661210,Mechanical Engineering,Stage-I,LOPEN,28315,71.74,2024
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Un-Aided,615661210,Mechanical Engineering,Stage-I,EWS,11820,80.0,2024
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Un-Aided,615661210,Mechanical Engineering,Stage-II,LOPEN,15945,77.59,2024
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Un-Aided,615661210,Mechanical Engineering,Stage-II,LSC,29042,71.38,2024
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Un-Aided,615661210,Mechanical Engineering,Stage-II,LNTB,20771,75.29,2024
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Un-Aided,615661210,Mechanical Engineering,Stage-II,LNTC,31688,70.1,2024
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Un-Aided,615661210,Mechanical Engineering,Stage-II,LOBC,24787,73.44,2024
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Un-Aided,615699510,Artificial Intelligence and Data Science,Stage-I,GOPEN,3197,87.31,2024
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Un-Aided,615699510,Artificial Intelligence and Data Science,Stage-I,GSC,7350,83.14,2024
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Un-Aided,615699510,Artificial Intelligence and Data Science,Stage-I,GOBC,3315,87.14,2024
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Un-Aided,615699510,Artificial Intelligence and Data Science,Stage-I,LOPEN,2911,87.71,2024
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Un-Aided,615699510,Artificial Intelligence and Data Science,Stage-I,LNTB,10441,80.91,2024
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Un-Aided,615699510,Artificial Intelligence and Data Science,Stage-I,LNTC,10925,80.57,2024
6156,"Marathwada Mitra Mandal's College of Engineering, Karvenagar, Pune",Un-Aided,615699510,Artificial Intelligence and Data Science,Stage-I,EWS,3631,86.75,2024
6160,"JSPM's Imperial College of Engineering and Research, Wagholi, Pune",Un-Aided,616019110,Civil Engineering,Stage-I,GOPEN,37747,66.0,2024
6160,"JSPM's Imperial College of Engineering and Research, Wagholi, Pune",Un-Aided,616019110,Civil Engineering,Stage-I,GSC,42076,59.11,2024
6160,"JSPM's Imperial College of Engineering and Research, Wagholi, Pune",Un-Aided,616019110,Civil Engineering,Stage-I,GNTB,40365,62.84,2024
6160,"JSPM's Imperial College of Engineering and Research, Wagholi, Pune",Un-Aided,616019110,Civil Engineering,Stage-I,GOBC,40475,62.69,2024
6160,"JSPM's Imperial College of Engineering and Research, Wagholi, Pune",Un-Aided,616019110,Civil Engineering,Stage-I,LOPEN,39505,64.06,2024
6160,"JSPM's Imperial College of Engineering and Research, Wagholi, Pune",Un-Aided,616019110,Civil Engineering,Stage-I,DEF-O,42088,59.06,2024
6160,"JSPM's Imperial College of Engineering and Research, Wagholi, Pune",Un-Aided,616019110,Civil Engineering,Stage-I,EWS,20329,75.47,2024
6160,"JSPM's Imperial College of Engineering and Research, Wagholi, Pune",Un-Aided,616019110,Civil Engineering,Stage-II,LOPEN,41785,60.0,2024
6160,"JSPM's Imperial College of Engineering and Research, Wagholi, Pune",Un-Aided,616024510,Computer Engineering,Stage-I,GOPEN,3470,86.91,2024
6160,"JSPM's Imperial College of Engineering and Research, Wagholi, Pune",Un-Aided,616024510,Computer Engineering,Stage-I,GST,36683,66.91,2024
6160,"JSPM's Imperial College of Engineering and Research, Wagholi, Pune",Un-Aided,616024510,Computer Engineering,Stage-I,GOBC,3708,86.67,2024
6160,"JSPM's Imperial College of Engineering and Research, Wagholi, Pune",Un-Aided,616024510,Computer Engineering,Stage-I,LSC,6570,83.83,2024
6160,"JSPM's Imperial College of Engineering and Research, Wagholi, Pune",Un-Aided,616024510,Computer Engineering,Stage-I,LOBC,3633,86.75,2024
6160,"JSPM's Imperial College of Engineering and Research, Wagholi, Pune",Un-Aided,616024510,Computer Engineering,Stage-I,EWS,3194,87.31,2024
6160,"JSPM's Imperial College of Engineering and Research, Wagholi, Pune",Un-Aided,616037210,Electronics and Telecommunication Engg,Stage-I,GOPEN,8957,81.94,2024
6160,"JSPM's Imperial College of Engineering and Research, Wagholi, Pune",Un-Aided,616037210,Electronics and Telecommunication Engg,Stage-I,GSC,18655,76.23,2024
6160,"JSPM's Imperial College of Engineering and Research, Wagholi, Pune",Un-Aided,616037210,Electronics and Telecommunication Engg,Stage-I,GNTA,19366,75.89,2024
6160,"JSPM's Imperial College of Engineering and Research, Wagholi, Pune",Un-Aided,616037210,Electronics and Telecommunication Engg,Stage-I,GNTC,18373,76.35,2024
6160,"JSPM's Imperial College of Engineering and Research, Wagholi, Pune",Un-Aided,616037210,Electronics and Telecommunication Engg,Stage-I,GOBC,10996,80.51,2024
6160,"JSPM's Imperial College of Engineering and Research, Wagholi, Pune",Un-Aided,616037210,Electronics and Telecommunication Engg,Stage-I,LOPEN,6590,83.82,2024
6160,"JSPM's Imperial College of Engineering and Research, Wagholi, Pune",Un-Aided,616037210,Electronics and Telecommunication Engg,Stage-I,LST,27867,72.0,2024
6160,"JSPM's Imperial College of Engineering and Research, Wagholi, Pune",Un-Aided,616037210,Electronics and Telecommunication Engg,Stage-I,LOBC,7045,83.41,2024
6160,"JSPM's Imperial College of Engineering and Research, Wagholi, Pune",Un-Aided,616037210,Electronics and Telecommunication Engg,Stage-I,EWS,9761,81.35,2024
6160,"JSPM's Imperial College of Engineering and Research, Wagholi, Pune",Un-Aided,616061210,Mechanical Engineering,Stage-I,GOPEN,42159,58.82,2024
6160,"JSPM's Imperial College of Engineering and Research, Wagholi, Pune",Un-Aided,616061210,Mechanical Engineering,Stage-I,LOPEN,34238,68.62,2024
6160,"JSPM's Imperial College of Engineering and Research, Wagholi, Pune",Un-Aided,616061210,Mechanical Engineering,Stage-I,EWS,40997,61.74,2024
6175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",Un-Aided Autonomous,617519110,Civil Engineering,Stage-I,GOPEN,807,91.75,2024
6175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",Un-Aided Autonomous,617519110,Civil Engineering,Stage-I,GNTA,1190,90.7,2024
6175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",Un-Aided Autonomous,617519110,Civil Engineering,Stage-I,GNTC,3540,86.84,2024
6175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",Un-Aided Autonomous,617519110,Civil Engineering,Stage-I,GOBC,975,91.24,2024
6175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",Un-Aided Autonomous,617519110,Civil Engineering,Stage-I,LOPEN,679,92.11,2024
6175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",Un-Aided Autonomous,617519110,Civil Engineering,Stage-I,LSC,2541,88.26,2024
6175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",Un-Aided Autonomous,617519110,Civil Engineering,Stage-I,EWS,811,91.74,2024
6175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",Un-Aided Autonomous,617524510,Computer Engineering,Stage-I,GOPEN,560,92.57,2024
6175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",Un-Aided Autonomous,617524510,Computer Engineering,Stage-I,GSC,1810,89.49,2024
6175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",Un-Aided Autonomous,617524510,Computer Engineering,Stage-I,GST,9118,81.82,2024
6175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",Un-Aided Autonomous,617524510,Computer Engineering,Stage-I,GNTA,2019,89.09,2024
6175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",Un-Aided Autonomous,617524510,Computer Engineering,Stage-I,GNTC,1601,89.94,2024
6175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",Un-Aided Autonomous,617524510,Computer Engineering,Stage-I,GOBC,708,92.0,2024
6175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",Un-Aided Autonomous,617524510,Computer Engineering,Stage-I,LOPEN,304,93.88,2024
6175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",Un-Aided Autonomous,617524510,Computer Engineering,Stage-I,LSC,1674,89.77,2024
6175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",Un-Aided Autonomous,617524510,Computer Engineering,Stage-I,LST,39128,64.51,2024
6175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",Un-Aided Autonomous,617524510,Computer Engineering,Stage-I,LNTC,711,92.0,2024
6175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",Un-Aided Autonomous,617524510,Computer Engineering,Stage-I,LOBC,498,92.76,2024
6175,"Pimpri Chinchwad Education Trust, Pimpri Chinchwad College of Engineering, Pune",Un-Aided Autonomous,617524510,Computer Engineering,Stage-I,PWD-O,1496,90.11,2024
